-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  47.6101   Longitude -122.2015
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 110.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999
Parameter(s):
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2)
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2)
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2)
T2M                    MERRA-2 Temperature at 2 Meters (C)
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%)
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s)
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees)
T2MDEW                 MERRA-2 Dew/Frost Point at 2 Meters (C)
T2MWET                 MERRA-2 Wet Bulb Temperature at 2 Meters (C)
PS                     MERRA-2 Surface Pressure (kPa)
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg)
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day)
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS10M,WD10M,T2MDEW,T2MWET,PS,QV2M,PRECTOTCORR
2025,4,14,8,0.0,0.0,0.0,4.19,95.6,0.91,18.6,3.56,3.88,101.39,4.85,0.05
2025,4,14,9,0.0,0.0,0.0,4.11,94.53,1.01,358.3,3.3,3.7,101.36,4.77,0.03
2025,4,14,10,0.0,0.0,0.0,4.18,94.19,1.21,4.3,3.33,3.76,101.28,4.78,0.01
2025,4,14,11,0.0,0.0,0.0,4.18,94.11,1.34,10.7,3.32,3.75,101.2,4.78,0.01
2025,4,14,12,0.0,0.0,0.0,4.23,94.27,1.37,14.3,3.38,3.8,101.09,4.81,0.0
2025,4,14,13,7.3,11.94,10.33,4.45,93.53,1.34,16.4,3.52,3.99,101.02,4.85,0.0
2025,4,14,14,118.03,343.1,62.45,5.52,89.8,1.32,8.3,4.01,4.77,100.97,5.02,0.0
2025,4,14,15,291.48,668.19,106.51,6.61,86.93,1.19,349.8,4.62,5.61,100.99,5.24,0.0
2025,4,14,16,461.83,768.53,125.65,8.1,81.65,0.84,337.7,5.17,6.63,101.01,5.45,0.0
2025,4,14,17,604.08,787.92,147.22,10.4,69.02,0.2,11.3,4.98,7.69,101.0,5.38,0.0
2025,4,14,18,707.78,727.51,203.33,13.02,56.95,0.57,119.3,4.69,8.86,100.97,5.28,0.0
2025,4,14,19,781.65,784.62,189.17,15.46,44.28,0.79,126.3,3.35,9.4,100.9,4.81,0.0
2025,4,14,20,791.17,821.89,166.89,16.81,40.17,0.49,99.5,3.2,10.01,100.82,4.76,0.0
2025,4,14,21,764.85,883.04,120.36,17.36,39.57,0.51,38.7,3.49,10.42,100.74,4.86,0.0
2025,4,14,22,680.95,852.82,112.84,17.46,41.07,0.93,13.7,4.08,10.77,100.68,5.08,0.0
2025,4,14,23,550.55,838.63,92.33,17.03,45.41,1.31,4.8,5.11,11.07,100.62,5.47,0.0
2025,4,15,0,384.15,738.89,82.58,15.75,55.63,1.7,352.9,6.85,11.3,100.6,6.18,0.0
2025,4,15,1,206.38,583.78,57.83,13.61,71.17,1.8,345.5,8.45,11.03,100.58,6.89,0.0
2025,4,15,2,43.72,195.08,25.44,10.59,88.73,1.59,345.4,8.78,9.69,100.59,7.04,0.0
2025,4,15,3,0.0,0.0,0.0,8.25,97.18,1.73,357.0,7.8,8.02,100.67,6.58,0.02
2025,4,15,4,0.0,0.0,0.0,7.34,100.0,1.54,11.2,7.4,7.37,100.74,6.39,0.05
2025,4,15,5,0.0,0.0,0.0,6.48,100.0,1.24,16.8,6.92,6.7,100.78,6.18,0.04
2025,4,15,6,0.0,0.0,0.0,6.48,100.0,1.13,10.2,6.49,6.48,100.79,5.99,0.05
2025,4,15,7,0.0,0.0,0.0,6.28,97.22,1.01,12.5,5.9,6.09,100.82,5.74,0.25
2025,4,15,8,0.0,0.0,0.0,5.91,96.12,1.06,17.1,5.36,5.63,100.83,5.53,0.53
2025,4,15,9,0.0,0.0,0.0,6.04,94.89,1.1,15.8,5.29,5.66,100.81,5.51,0.19
2025,4,15,10,0.0,0.0,0.0,5.95,95.26,1.21,8.5,5.27,5.61,100.76,5.5,0.02
2025,4,15,11,0.0,0.0,0.0,5.52,94.56,1.66,6.6,4.72,5.12,100.73,5.3,0.0
2025,4,15,12,0.0,0.0,0.0,4.8,96.41,1.92,1.5,4.29,4.54,100.71,5.14,0.0
2025,4,15,13,8.75,35.47,9.94,4.48,97.43,1.99,2.3,4.13,4.3,100.69,5.08,0.0
2025,4,15,14,125.88,398.79,55.03,7.28,89.05,1.77,1.6,5.62,6.45,100.67,5.64,0.0
2025,4,15,15,296.35,629.64,93.7,9.17,79.72,1.54,6.7,5.85,7.51,100.69,5.74,0.0
2025,4,15,16,465.45,725.07,119.04,10.62,73.6,0.85,17.2,6.13,8.38,100.71,5.84,0.0
2025,4,15,17,623.17,832.4,115.15,12.28,68.18,0.02,116.6,6.61,9.45,100.71,6.04,0.0
2025,4,15,18,751.7,912.18,115.69,14.04,61.87,0.53,227.3,6.86,10.45,100.7,6.15,0.0
2025,4,15,19,828.58,949.22,102.39,15.64,55.7,0.68,234.0,6.83,11.24,100.66,6.14,0.0
2025,4,15,20,809.97,871.4,154.02,16.64,52.23,0.72,230.6,6.83,11.74,100.62,6.14,0.0
2025,4,15,21,761.83,803.13,195.06,17.49,50.03,0.63,241.4,6.99,12.24,100.57,6.21,0.0
2025,4,15,22,650.47,618.03,245.82,18.1,49.12,0.54,296.6,7.28,12.69,100.51,6.34,0.0
2025,4,15,23,526.78,598.95,200.15,18.07,50.73,0.8,352.1,7.72,12.89,100.45,6.54,0.0
2025,4,16,0,367.2,523.34,158.62,17.18,58.29,1.23,22.0,8.93,13.05,100.41,7.11,0.0
2025,4,16,1,200.77,436.14,95.23,15.37,75.38,1.44,34.8,11.0,13.18,100.38,8.2,0.0
2025,4,16,2,44.72,166.86,32.5,12.63,88.31,1.78,39.5,10.77,11.7,100.4,8.04,0.0
2025,4,16,3,0.0,0.0,0.0,10.92,93.81,1.83,40.1,9.98,10.45,100.47,7.62,0.0
2025,4,16,4,0.0,0.0,0.0,9.66,96.93,1.42,64.5,9.22,9.44,100.55,7.23,0.16
2025,4,16,5,0.0,0.0,0.0,8.47,97.25,1.54,117.1,8.09,8.28,100.58,6.69,0.18
2025,4,16,6,0.0,0.0,0.0,7.21,99.35,1.79,148.3,7.12,7.17,100.58,6.27,0.14
2025,4,16,7,0.0,0.0,0.0,6.79,95.59,2.12,159.0,6.13,6.46,100.58,5.86,0.12
2025,4,16,8,0.0,0.0,0.0,5.77,95.63,2.03,164.9,5.11,5.44,100.62,5.46,0.25
2025,4,16,9,0.0,0.0,0.0,5.38,94.67,1.83,168.0,4.57,4.98,100.63,5.26,0.16
2025,4,16,10,0.0,0.0,0.0,5.16,94.29,1.51,165.8,4.29,4.72,100.61,5.16,0.02
2025,4,16,11,0.0,0.0,0.0,4.81,94.35,1.36,158.5,3.91,4.36,100.58,5.04,0.0
2025,4,16,12,0.0,0.0,0.0,5.36,84.84,1.06,154.9,2.91,4.13,100.54,4.71,0.0
2025,4,16,13,11.43,78.34,9.45,6.11,79.32,0.47,63.4,2.66,4.38,100.51,4.64,0.0
2025,4,16,14,137.77,548.34,37.95,7.24,84.57,1.04,22.6,4.73,5.98,100.49,5.35,0.0
2025,4,16,15,307.73,757.44,57.91,9.14,77.39,1.36,2.1,5.4,7.27,100.52,5.57,0.0
2025,4,16,16,479.62,788.07,96.66,10.56,71.65,1.3,0.9,5.65,8.11,100.57,5.67,0.0
2025,4,16,17,623.2,833.3,110.96,12.13,65.16,1.2,0.0,5.76,8.95,100.61,5.72,0.0
2025,4,16,18,736.05,830.7,151.91,13.51,59.63,1.2,358.1,5.78,9.65,100.62,5.73,0.0
2025,4,16,19,814.9,879.76,141.62,14.55,55.44,1.45,352.5,5.73,10.14,100.59,5.7,0.0
2025,4,16,20,804.33,899.86,97.68,15.2,53.52,1.9,347.6,5.84,10.52,100.57,5.74,0.0
2025,4,16,21,773.3,890.3,126.7,15.52,52.59,2.44,348.0,5.91,10.71,100.53,5.76,0.0
2025,4,16,22,671.53,822.88,127.09,15.55,51.74,2.9,347.8,5.69,10.62,100.48,5.68,0.0
2025,4,16,23,550.03,773.59,116.65,15.24,51.66,3.06,347.1,5.37,10.3,100.46,5.56,0.0
2025,4,17,0,396.77,759.56,84.61,14.48,56.89,2.7,339.6,6.06,10.27,100.47,5.83,0.0
2025,4,17,1,223.75,674.81,53.49,13.0,68.65,2.32,328.0,7.39,10.2,100.51,6.39,0.0
2025,4,17,2,56.1,326.33,23.23,10.6,80.48,2.61,330.1,7.38,8.99,100.54,6.39,0.0
2025,4,17,3,0.0,0.0,0.0,8.69,83.99,2.91,342.2,6.16,7.42,100.61,5.86,0.0
2025,4,17,4,0.0,0.0,0.0,6.98,93.15,1.72,352.0,5.96,6.47,100.67,5.78,0.0
2025,4,17,5,0.0,0.0,0.0,5.48,100.0,0.61,0.9,5.76,5.62,100.72,5.7,0.02
2025,4,17,6,0.0,0.0,0.0,5.52,97.45,0.05,338.2,5.13,5.33,100.77,5.46,0.02
2025,4,17,7,0.0,0.0,0.0,4.4,98.51,0.56,197.8,4.15,4.28,100.84,5.1,0.02
2025,4,17,8,0.0,0.0,0.0,3.97,96.05,1.2,215.5,3.34,3.65,100.92,4.82,0.03
2025,4,17,9,0.0,0.0,0.0,3.46,95.5,1.42,213.2,2.71,3.09,100.98,4.62,0.0
2025,4,17,10,0.0,0.0,0.0,2.84,95.92,1.34,226.8,2.17,2.51,100.99,4.44,0.0
2025,4,17,11,0.0,0.0,0.0,3.19,89.76,1.37,244.9,1.61,2.4,100.96,4.26,0.0
2025,4,17,12,0.0,0.0,0.0,5.05,76.33,0.76,272.3,1.18,3.11,100.92,4.13,0.0
2025,4,17,13,13.62,90.84,9.85,6.46,68.52,0.68,16.3,1.0,3.73,100.86,4.09,0.0
2025,4,17,14,150.8,603.14,37.41,7.83,74.96,1.13,42.1,3.51,5.67,100.82,4.92,0.0
2025,4,17,15,335.0,804.71,54.15,9.86,66.81,1.25,33.9,3.93,6.89,100.83,5.03,0.0
2025,4,17,16,506.48,849.49,79.13,11.39,57.13,0.81,29.4,3.18,7.29,100.89,4.76,0.0
2025,4,17,17,663.0,939.63,73.19,13.41,45.11,0.26,15.6,1.76,7.58,100.91,4.29,0.0
2025,4,17,18,778.2,970.48,70.23,14.81,38.61,0.17,324.5,0.89,7.85,100.9,4.02,0.0
2025,4,17,19,841.2,1001.21,67.33,15.67,35.98,0.31,343.3,0.67,8.17,100.88,3.96,0.0
2025,4,17,20,847.45,998.42,74.45,16.17,34.83,0.53,353.5,0.66,8.41,100.85,3.96,0.0
2025,4,17,21,819.47,1001.85,64.34,16.62,34.94,1.0,358.9,1.1,8.86,100.79,4.09,0.0
2025,4,17,22,723.75,975.44,65.59,16.65,37.06,1.63,6.0,1.96,9.31,100.74,4.35,0.0
2025,4,17,23,584.5,929.84,63.32,16.17,41.17,2.05,12.1,2.99,9.58,100.68,4.69,0.0
2025,4,18,0,412.9,837.88,58.03,15.4,50.04,1.96,20.3,5.06,10.23,100.66,5.43,0.0
2025,4,18,1,228.38,678.08,47.91,14.25,61.89,1.61,26.9,6.98,10.61,100.64,6.24,0.0
2025,4,18,2,57.67,337.2,22.84,11.26,81.04,1.61,30.7,8.1,9.68,100.62,6.72,0.0
2025,4,18,3,0.0,0.0,0.0,8.63,84.37,1.5,34.1,6.15,7.39,100.65,5.86,0.0
2025,4,18,4,0.0,0.0,0.0,7.33,86.74,0.72,32.6,5.29,6.31,100.7,5.51,0.0
2025,4,18,5,0.0,0.0,0.0,6.85,83.51,0.8,182.1,4.27,5.56,100.74,5.13,0.0
2025,4,18,6,0.0,0.0,0.0,4.85,92.78,1.36,201.1,3.77,4.31,100.78,4.96,0.0
2025,4,18,7,0.0,0.0,0.0,3.51,98.71,1.35,205.4,3.31,3.41,100.82,4.8,0.0
2025,4,18,8,0.0,0.0,0.0,3.36,96.69,1.6,193.8,2.83,3.1,100.86,4.65,0.01
2025,4,18,9,0.0,0.0,0.0,2.7,96.11,1.49,185.0,2.1,2.4,100.87,4.41,0.0
2025,4,18,10,0.0,0.0,0.0,2.27,96.61,1.55,183.7,1.75,2.01,100.85,4.3,0.0
2025,4,18,11,0.0,0.0,0.0,2.44,93.19,1.8,181.6,1.43,1.93,100.8,4.2,0.0
2025,4,18,12,0.0,0.0,0.0,3.65,82.25,1.91,186.6,0.81,2.23,100.76,4.04,0.0
2025,4,18,13,12.95,70.11,10.86,5.38,71.57,1.64,199.5,0.57,2.98,100.72,3.97,0.0
2025,4,18,14,139.57,466.85,48.74,8.18,72.52,1.13,218.2,3.4,5.79,100.71,4.88,0.0
2025,4,18,15,317.33,693.77,68.75,10.02,66.69,0.73,245.9,4.04,7.03,100.75,5.08,0.0
2025,4,18,16,494.02,807.89,81.66,11.04,60.27,0.5,358.9,3.65,7.35,100.81,4.91,0.0
2025,4,18,17,645.22,862.48,91.39,12.95,55.64,1.51,30.3,4.31,8.63,100.86,5.14,0.0
2025,4,18,18,758.45,909.93,89.17,14.05,54.31,2.0,32.3,4.99,9.52,100.88,5.39,0.0
2025,4,18,19,815.62,884.83,119.33,14.22,55.7,2.18,28.8,5.53,9.88,100.87,5.59,0.01
2025,4,18,20,824.78,872.61,135.27,13.49,60.58,2.41,26.4,6.05,9.77,100.85,5.8,0.19
2025,4,18,21,757.45,808.12,165.19,13.39,64.4,2.23,28.4,6.83,10.11,100.79,6.13,0.35
2025,4,18,22,652.62,726.59,171.8,13.97,65.37,1.7,44.0,7.6,10.78,100.69,6.47,0.24
2025,4,18,23,539.42,757.56,122.5,14.59,66.02,1.27,83.7,8.34,11.47,100.6,6.81,0.1
2025,4,19,0,378.35,622.17,119.07,15.3,68.45,1.25,133.4,9.49,12.39,100.51,7.4,0.04
2025,4,19,1,205.3,450.96,90.04,15.32,76.86,1.31,172.1,11.25,13.29,100.44,8.33,0.01
2025,4,19,2,48.85,129.11,37.58,13.71,84.2,1.8,188.6,11.11,12.41,100.35,8.23,0.0
2025,4,19,3,0.0,0.0,0.0,11.89,88.43,2.23,199.1,10.07,10.98,100.35,7.67,0.02
2025,4,19,4,0.0,0.0,0.0,11.14,91.3,2.0,200.8,9.81,10.48,100.4,7.53,0.19
2025,4,19,5,0.0,0.0,0.0,10.22,94.69,1.82,184.7,9.42,9.82,100.47,7.34,0.6
2025,4,19,6,0.0,0.0,0.0,9.09,98.07,1.52,170.2,8.82,8.96,100.54,7.04,1.85
2025,4,19,7,0.0,0.0,0.0,8.43,97.53,1.86,184.6,8.06,8.24,100.59,6.69,3.08
2025,4,19,8,0.0,0.0,0.0,7.7,97.04,2.21,196.6,7.26,7.48,100.63,6.33,5.2
2025,4,19,9,0.0,0.0,0.0,7.32,96.65,1.88,196.0,6.82,7.07,100.67,6.14,2.93
2025,4,19,10,0.0,0.0,0.0,7.31,96.59,1.71,194.6,6.81,7.06,100.7,6.13,1.41
2025,4,19,11,0.0,0.0,0.0,7.34,96.88,1.24,206.8,6.88,7.11,100.72,6.16,0.79
2025,4,19,12,0.0,0.0,0.0,7.27,96.43,1.0,204.3,6.75,7.01,100.75,6.1,0.92
2025,4,19,13,11.18,63.3,11.77,7.04,96.23,1.04,188.3,6.51,6.77,100.78,5.99,0.62
2025,4,19,14,88.68,228.41,54.1,7.56,95.98,1.14,177.5,6.99,7.27,100.81,6.19,0.68
2025,4,19,15,192.62,279.84,102.79,8.49,91.3,0.75,199.4,7.18,7.83,100.86,6.27,0.38
2025,4,19,16,295.92,329.92,152.03,10.03,79.2,0.45,264.9,6.61,8.32,100.91,6.03,0.19
2025,4,19,17,424.92,420.05,166.98,11.63,66.03,0.34,310.2,5.51,8.57,100.92,5.59,0.09
2025,4,19,18,523.9,491.71,195.36,13.18,57.61,0.27,353.7,5.01,9.1,100.92,5.4,0.05
2025,4,19,19,518.72,280.59,298.04,14.43,52.32,0.36,33.7,4.78,9.61,100.9,5.32,0.06
2025,4,19,20,641.15,610.4,201.47,15.25,50.07,0.39,53.4,4.93,10.09,100.87,5.37,0.16
2025,4,19,21,593.6,691.11,112.93,15.65,50.06,0.12,80.5,5.3,10.48,100.85,5.51,0.29
2025,4,19,22,587.97,548.51,217.66,15.59,51.79,0.25,241.4,5.72,10.65,100.83,5.68,0.27
2025,4,19,23,452.8,516.04,182.28,15.14,55.07,0.43,247.0,6.2,10.67,100.81,5.87,0.39
2025,4,20,0,311.7,440.26,138.05,14.05,61.79,0.34,239.6,6.83,10.44,100.8,6.14,0.42
2025,4,20,1,171.52,352.21,84.09,12.56,74.53,0.18,183.2,8.14,10.35,100.83,6.72,0.46
2025,4,20,2,47.12,150.13,31.82,10.89,86.72,0.4,182.9,8.76,9.83,100.86,7.0,0.66
2025,4,20,3,0.0,0.0,0.0,9.59,92.5,0.72,209.1,8.45,9.02,100.92,6.84,0.83
2025,4,20,4,0.0,0.0,0.0,8.66,93.51,1.03,227.8,7.69,8.17,100.97,6.49,1.2
2025,4,20,5,0.0,0.0,0.0,7.78,94.27,1.32,237.4,6.94,7.36,101.0,6.16,1.15
2025,4,20,6,0.0,0.0,0.0,7.01,94.73,1.36,236.7,6.23,6.62,101.02,5.87,0.97
2025,4,20,7,0.0,0.0,0.0,6.33,95.74,1.34,230.7,5.71,6.02,101.04,5.66,0.79
2025,4,20,8,0.0,0.0,0.0,5.84,96.09,1.45,220.8,5.29,5.57,101.05,5.49,0.7
2025,4,20,9,0.0,0.0,0.0,5.74,95.88,1.54,209.6,5.14,5.44,101.04,5.44,0.53
2025,4,20,10,0.0,0.0,0.0,5.76,96.26,1.55,201.1,5.24,5.5,101.03,5.47,0.4
2025,4,20,11,0.0,0.0,0.0,5.66,97.45,1.59,195.7,5.3,5.48,101.02,5.5,0.35
2025,4,20,12,0.0,0.0,0.0,5.25,99.17,1.71,193.9,5.16,5.2,101.02,5.44,1.37
2025,4,20,13,7.45,0.0,7.79,5.43,98.64,1.89,196.6,5.26,5.35,101.0,5.48,1.49
2025,4,20,14,59.33,0.96,53.56,6.04,96.44,1.95,196.4,5.54,5.79,100.99,5.59,1.54
2025,4,20,15,140.8,14.8,119.68,6.9,92.83,1.98,209.7,5.84,6.37,101.0,5.71,2.18
2025,4,20,16,223.32,26.21,189.82,8.11,87.41,1.93,217.2,6.16,7.13,101.0,5.84,4.09
2025,4,20,17,295.9,27.4,240.47,9.73,80.47,1.83,221.0,6.54,8.13,100.98,6.0,7.85
2025,4,20,18,348.1,96.6,271.62,11.12,73.91,1.71,230.0,6.66,8.89,100.95,6.05,10.22
2025,4,20,19,414.35,168.61,309.17,12.33,69.77,1.66,240.0,7.0,9.67,100.9,6.19,11.67
2025,4,20,20,453.6,405.02,227.13,13.2,66.71,1.81,245.1,7.17,10.18,100.84,6.27,12.21
2025,4,20,21,442.15,176.99,278.18,13.46,66.71,2.04,248.7,7.42,10.44,100.79,6.38,11.04
2025,4,20,22,403.67,246.25,223.97,13.26,68.72,2.24,253.1,7.66,10.46,100.76,6.49,10.63
2025,4,20,23,329.58,291.53,169.46,12.55,72.4,2.33,259.8,7.75,10.15,100.71,6.53,9.0
2025,4,21,0,216.68,234.23,119.44,11.61,77.82,1.99,266.3,7.9,9.76,100.68,6.6,7.67
2025,4,21,1,118.5,184.56,75.51,10.61,85.18,1.22,268.1,8.24,9.42,100.68,6.76,6.68
2025,4,21,2,36.62,86.91,29.33,9.37,91.62,0.98,255.3,8.09,8.73,100.7,6.69,5.5
2025,4,21,3,0.0,0.0,0.0,8.05,93.08,0.77,246.1,7.0,7.52,100.76,6.21,4.47
2025,4,21,4,0.0,0.0,0.0,7.37,93.49,0.67,227.4,6.4,6.89,100.82,5.95,3.38
2025,4,21,5,0.0,0.0,0.0,6.78,94.44,0.74,233.3,5.96,6.37,100.85,5.77,2.83
2025,4,21,6,0.0,0.0,0.0,6.2,95.25,0.97,242.4,5.51,5.86,100.86,5.59,2.57
2025,4,21,7,0.0,0.0,0.0,5.76,95.58,1.1,238.3,5.12,5.44,100.87,5.44,1.97
2025,4,21,8,0.0,0.0,0.0,5.28,95.75,1.19,233.5,4.67,4.98,100.88,5.27,1.86
2025,4,21,9,0.0,0.0,0.0,5.11,95.06,1.3,228.7,4.39,4.75,100.88,5.17,2.63
2025,4,21,10,0.0,0.0,0.0,5.21,94.25,1.36,217.5,4.35,4.78,100.91,5.16,3.41
2025,4,21,11,0.0,0.0,0.0,5.13,94.61,1.54,204.9,4.36,4.74,100.93,5.15,4.0
2025,4,21,12,0.0,0.0,0.0,4.9,95.96,1.72,198.6,4.31,4.61,100.94,5.14,2.22
2025,4,21,13,12.9,46.65,13.12,4.8,97.22,1.81,196.7,4.42,4.61,100.96,5.17,1.99
2025,4,21,14,101.28,236.38,58.31,5.77,96.86,1.75,199.4,5.31,5.54,100.99,5.51,1.58
2025,4,21,15,221.12,380.28,100.52,6.4,94.6,1.84,211.9,5.6,6.0,101.03,5.62,1.35
2025,4,21,16,376.25,362.93,193.43,7.35,89.11,1.79,217.5,5.69,6.52,101.04,5.65,1.55
2025,4,21,17,489.6,374.01,235.87,8.69,79.91,1.77,218.4,5.42,7.05,101.05,5.55,1.9
2025,4,21,18,477.3,645.44,153.7,9.84,71.41,1.76,219.0,4.91,7.38,101.03,5.36,1.93
2025,4,21,19,622.53,303.12,356.41,10.76,65.14,1.62,221.5,4.5,7.63,101.01,5.2,1.59
2025,4,21,20,621.6,405.16,295.05,11.8,60.55,1.34,225.0,4.43,8.11,100.98,5.18,1.02
2025,4,21,21,638.15,323.49,347.23,12.53,57.47,1.09,238.5,4.37,8.45,100.95,5.16,0.7
2025,4,21,22,517.22,341.08,278.0,12.7,56.37,0.92,270.0,4.25,8.48,100.91,5.12,0.62
2025,4,21,23,405.52,402.34,188.88,12.44,58.66,0.93,308.5,4.6,8.52,100.88,5.24,0.59
2025,4,22,0,270.05,389.89,114.56,11.79,62.62,1.19,339.9,4.91,8.35,100.87,5.36,0.59
2025,4,22,1,158.8,276.58,84.01,10.4,72.14,1.6,5.0,5.59,8.0,100.88,5.63,0.46
2025,4,22,2,50.95,148.44,36.9,8.35,85.34,1.98,17.3,6.0,7.17,100.93,5.8,0.4
2025,4,22,3,0.0,0.0,0.0,6.59,93.34,2.25,20.9,5.6,6.1,100.99,5.62,0.29
2025,4,22,4,0.0,0.0,0.0,5.61,96.21,2.2,24.7,5.07,5.34,101.04,5.41,0.34
2025,4,22,5,0.0,0.0,0.0,5.25,95.39,2.19,31.4,4.58,4.92,101.06,5.23,0.43
2025,4,22,6,0.0,0.0,0.0,4.85,95.3,1.93,41.6,4.17,4.51,101.07,5.08,0.35
2025,4,22,7,0.0,0.0,0.0,4.37,96.25,1.57,58.0,3.83,4.1,101.08,4.96,0.22
2025,4,22,8,0.0,0.0,0.0,4.02,96.26,1.24,72.1,3.49,3.76,101.08,4.84,0.15
2025,4,22,9,0.0,0.0,0.0,3.86,96.15,0.79,76.1,3.32,3.59,101.09,4.78,0.12
2025,4,22,10,0.0,0.0,0.0,3.43,97.25,0.66,76.8,3.05,3.24,101.09,4.69,0.07
2025,4,22,11,0.0,0.0,0.0,3.45,95.67,0.58,76.0,2.82,3.14,101.09,4.62,0.05
2025,4,22,12,0.0,0.0,0.0,3.92,92.73,0.53,40.4,2.84,3.38,101.07,4.63,0.02
2025,4,22,13,21.45,138.11,14.03,4.37,90.61,0.78,9.6,2.96,3.67,101.05,4.67,0.01
2025,4,22,14,166.35,562.84,47.43,5.64,86.64,1.26,357.7,3.62,4.63,101.05,4.88,0.0
2025,4,22,15,348.17,752.14,63.78,7.0,78.56,1.59,2.2,3.57,5.29,101.05,4.86,0.0
2025,4,22,16,527.2,833.62,83.6,8.89,67.66,1.62,16.5,3.27,6.08,101.06,4.76,0.0
2025,4,22,17,660.85,830.05,123.62,10.75,59.34,1.8,23.9,3.18,6.96,101.06,4.73,0.0
2025,4,22,18,730.05,782.5,175.58,12.1,55.85,2.1,22.1,3.57,7.83,101.03,4.87,0.0
2025,4,22,19,780.08,652.44,231.31,13.0,54.89,2.36,18.1,4.17,8.58,100.99,5.08,0.0
2025,4,22,20,777.83,732.35,204.54,13.53,55.18,2.52,14.5,4.73,9.13,100.94,5.29,0.0
2025,4,22,21,731.42,614.02,243.27,13.78,55.7,2.55,12.5,5.09,9.44,100.9,5.43,0.0
2025,4,22,22,602.17,784.0,99.58,13.89,56.29,2.29,9.8,5.35,9.62,100.86,5.53,0.0
2025,4,22,23,510.85,725.52,104.24,13.77,57.12,1.96,4.1,5.45,9.61,100.82,5.57,0.0
2025,4,23,0,365.48,649.04,91.39,13.28,58.95,1.62,350.8,5.46,9.37,100.79,5.57,0.0
2025,4,23,1,211.35,521.43,71.28,12.16,65.47,1.3,322.2,5.92,9.04,100.76,5.75,0.0
2025,4,23,2,66.0,259.01,32.82,9.56,85.8,1.19,282.2,7.31,8.43,100.77,6.34,0.0
2025,4,23,3,0.0,0.0,0.0,6.87,92.5,1.5,264.3,5.76,6.32,100.78,5.69,0.0
2025,4,23,4,0.0,0.0,0.0,5.86,94.68,1.21,264.3,5.09,5.48,100.8,5.43,0.0
2025,4,23,5,0.0,0.0,0.0,5.87,93.24,0.75,263.1,4.88,5.38,100.82,5.35,0.01
2025,4,23,6,0.0,0.0,0.0,5.63,93.41,0.25,248.6,4.66,5.14,100.83,5.27,0.04
2025,4,23,7,0.0,0.0,0.0,5.22,94.86,0.22,140.5,4.47,4.84,100.86,5.2,0.04
2025,4,23,8,0.0,0.0,0.0,4.99,93.27,0.86,125.5,4.02,4.51,100.88,5.03,0.03
2025,4,23,9,0.0,0.0,0.0,4.81,94.07,0.68,150.8,3.95,4.38,100.88,5.01,0.03
2025,4,23,10,0.0,0.0,0.0,4.6,92.39,0.53,164.6,3.47,4.03,100.84,4.85,0.01
2025,4,23,11,0.0,0.0,0.0,4.74,88.46,0.2,197.5,2.97,3.85,100.81,4.69,0.0
2025,4,23,12,0.0,0.0,0.0,4.74,84.84,0.51,341.6,2.38,3.56,100.77,4.5,0.0
2025,4,23,13,23.1,111.55,15.81,4.57,84.88,1.07,2.7,2.22,3.39,100.73,4.45,0.0
2025,4,23,14,169.27,538.19,52.75,6.7,87.3,1.18,8.3,4.74,5.72,100.71,5.31,0.0
2025,4,23,15,353.45,732.6,71.71,8.61,73.03,1.34,3.8,4.03,6.32,100.71,5.06,0.0
2025,4,23,16,532.78,846.19,83.35,10.13,65.54,1.15,13.6,3.96,7.05,100.73,5.03,0.0
2025,4,23,17,686.25,912.6,84.62,11.92,57.97,0.89,39.1,3.92,7.92,100.74,5.01,0.0
2025,4,23,18,799.17,942.54,88.9,13.7,49.84,0.7,57.9,3.44,8.57,100.74,4.84,0.0
2025,4,23,19,861.1,938.59,105.43,14.98,44.07,0.49,61.9,2.89,8.93,100.71,4.65,0.0
2025,4,23,20,857.47,885.5,131.41,15.71,41.22,0.39,54.3,2.62,9.17,100.68,4.56,0.0
2025,4,23,21,811.03,876.35,128.31,16.27,40.54,0.38,38.7,2.88,9.58,100.63,4.65,0.0
2025,4,23,22,697.67,761.77,150.07,16.61,41.17,0.37,6.2,3.37,9.99,100.56,4.83,0.0
2025,4,23,23,561.3,752.28,123.64,16.5,42.97,0.45,344.4,3.9,10.2,100.5,5.01,0.0
